Algorithm,Allocation,Processes,MessageSize,Latency
Binomial,core,43,256,4.56
Binomial,core,43,512,4.86
Binomial,core,43,1024,5.55
Binomial,core,43,2048,6.92
Binomial,core,43,4096,9.99
Binomial,core,43,8192,15.59
Binomial,core,43,16384,29.89
Binomial,core,43,32768,49.54
Binomial,core,43,65536,91.40
Binomial,core,43,131072,188.07
Binomial,core,43,262144,359.68
Binomial,core,43,524288,704.90
Binomial,core,43,1048576,1294.59
Binomial,core,44,1,2.99
Binomial,core,44,2,3.00
Binomial,core,44,4,2.95
Binomial,core,44,8,3.40
Binomial,core,44,16,3.14
Binomial,core,44,32,3.30
