Algorithm,Allocation,Processes,MessageSize,Latency, MinLatency, MaxLatency
Linear,core,2,1,0.29,0.18,0.41
Linear,core,2,2,0.27,0.16,0.38
Linear,core,2,4,0.25,0.14,0.35
Linear,core,2,8,0.24,0.13,0.34
Linear,core,2,16,0.22,0.12,0.32
Linear,core,2,32,0.24,0.12,0.37
Linear,core,2,64,0.24,0.11,0.37
Linear,core,2,128,0.31,0.15,0.48
Linear,core,2,256,0.32,0.16,0.49
Linear,core,2,512,0.36,0.17,0.56
Linear,core,2,1024,0.42,0.19,0.64
Linear,core,2,2048,0.54,0.21,0.87
Linear,core,2,4096,0.84,0.38,1.30
Linear,core,2,8192,1.35,0.66,2.03
Linear,core,2,16384,3.03,2.96,3.09
Linear,core,2,32768,5.21,5.11,5.31
Linear,core,2,65536,6.92,6.82,7.02
Linear,core,2,131072,10.29,10.19,10.39
Linear,core,2,262144,16.58,16.52,16.63
Linear,core,2,524288,32.11,32.03,32.20
Linear,core,2,1048576,67.62,67.61,67.62
Linear,core,3,1,0.46,0.18,0.77
Linear,core,3,2,0.43,0.17,0.72
Linear,core,3,4,0.41,0.17,0.68
Linear,core,3,8,0.40,0.16,0.67
Linear,core,3,16,0.40,0.17,0.66
Linear,core,3,32,0.43,0.17,0.71
Linear,core,3,64,0.43,0.17,0.70
Linear,core,3,128,0.54,0.29,0.70
Linear,core,3,256,0.57,0.31,0.72
Linear,core,3,512,0.62,0.33,0.80
Linear,core,3,1024,0.80,0.46,0.98
Linear,core,3,2048,0.99,0.55,1.28
Linear,core,3,4096,1.46,0.89,1.92
Linear,core,3,8192,2.17,1.48,2.90
Linear,core,3,16384,4.66,4.65,4.67
Linear,core,3,32768,7.65,7.57,7.71
Linear,core,3,65536,11.60,11.47,11.71
Linear,core,3,131072,19.20,19.09,19.36
Linear,core,3,262144,33.90,33.69,34.25
Linear,core,3,524288,64.04,63.72,64.62
Linear,core,3,1048576,129.17,128.50,130.22
Linear,core,4,1,0.41,0.24,0.52
Linear,core,4,2,0.38,0.22,0.49
Linear,core,4,4,0.35,0.20,0.45
Linear,core,4,8,0.33,0.19,0.42
Linear,core,4,16,0.33,0.18,0.42
Linear,core,4,32,0.38,0.18,0.53
Linear,core,4,64,0.38,0.18,0.54
Linear,core,4,128,0.53,0.29,0.73
Linear,core,4,256,0.57,0.32,0.78
Linear,core,4,512,0.64,0.33,0.90
Linear,core,4,1024,0.83,0.41,1.17
Linear,core,4,2048,1.13,0.55,1.64
Linear,core,4,4096,1.76,0.90,2.51
Linear,core,4,8192,2.74,1.50,3.88
Linear,core,4,16384,6.78,4.18,9.15
Linear,core,4,32768,11.04,6.68,14.87
Linear,core,4,65536,16.71,9.85,22.36
Linear,core,4,131072,28.74,16.85,37.99
Linear,core,4,262144,51.57,29.83,67.89
Linear,core,4,524288,97.70,57.86,127.90
Linear,core,4,1048576,195.01,119.15,253.94
Linear,core,5,1,0.69,0.49,0.90
Linear,core,5,2,0.56,0.41,0.72
Linear,core,5,4,0.46,0.32,0.60
Linear,core,5,8,0.39,0.28,0.51
Linear,core,5,16,0.35,0.23,0.45
Linear,core,5,32,0.40,0.26,0.55
Linear,core,5,64,0.38,0.24,0.54
Linear,core,5,128,0.61,0.47,0.80
Linear,core,5,256,0.65,0.51,0.83
Linear,core,5,512,0.70,0.50,0.93
Linear,core,5,1024,0.93,0.65,1.21
Linear,core,5,2048,1.27,0.89,1.67
Linear,core,5,4096,1.97,1.44,2.53
Linear,core,5,8192,2.98,2.30,3.79
Linear,core,5,16384,7.44,5.53,9.98
Linear,core,5,32768,12.56,9.50,16.35
Linear,core,5,65536,22.03,17.61,27.75
Linear,core,5,131072,41.20,32.38,52.00
Linear,core,5,262144,82.51,63.72,104.16
Linear,core,5,524288,164.91,128.53,206.85
Linear,core,5,1048576,312.72,240.88,394.62
Linear,core,6,1,0.84,0.47,1.17
Linear,core,6,2,0.65,0.34,0.92
Linear,core,6,4,0.54,0.28,0.78
Linear,core,6,8,0.48,0.24,0.69
Linear,core,6,16,0.43,0.22,0.63
Linear,core,6,32,0.51,0.23,0.70
Linear,core,6,64,0.51,0.23,0.70
Linear,core,6,128,0.75,0.45,0.97
Linear,core,6,256,0.79,0.49,1.00
Linear,core,6,512,0.85,0.46,1.07
Linear,core,6,1024,1.12,0.62,1.45
Linear,core,6,2048,1.54,0.88,2.05
Linear,core,6,4096,2.36,1.44,3.18
Linear,core,6,8192,3.63,2.33,4.98
Linear,core,6,16384,8.37,5.60,11.16
Linear,core,6,32768,14.20,9.79,18.53
Linear,core,6,65536,25.60,17.66,33.21
Linear,core,6,131072,48.51,32.59,63.06
Linear,core,6,262144,98.12,64.52,127.35
Linear,core,6,524288,193.68,129.41,249.54
Linear,core,6,1048576,364.42,239.95,471.50
Linear,core,7,1,0.92,0.46,1.27
Linear,core,7,2,0.73,0.34,1.00
Linear,core,7,4,0.61,0.28,0.83
Linear,core,7,8,0.53,0.23,0.74
Linear,core,7,16,0.50,0.22,0.69
Linear,core,7,32,0.59,0.22,0.78
Linear,core,7,64,0.60,0.25,0.78
Linear,core,7,128,0.86,0.48,1.05
Linear,core,7,256,0.88,0.48,1.07
Linear,core,7,512,0.95,0.47,1.14
Linear,core,7,1024,1.27,0.65,1.55
Linear,core,7,2048,1.71,0.89,2.16
Linear,core,7,4096,2.58,1.43,3.27
Linear,core,7,8192,3.92,2.31,4.98
Linear,core,7,16384,9.48,5.80,11.03
Linear,core,7,32768,15.79,9.75,18.64
Linear,core,7,65536,28.62,17.24,34.56
Linear,core,7,131072,53.08,32.22,64.52
Linear,core,7,262144,103.74,63.35,126.46
Linear,core,7,524288,202.88,127.58,245.76
Linear,core,7,1048576,348.94,189.97,430.44
Linear,core,8,1,1.26,0.65,1.86
Linear,core,8,2,0.93,0.49,1.37
Linear,core,8,4,0.78,0.41,1.16
Linear,core,8,8,0.66,0.33,0.99
Linear,core,8,16,0.65,0.31,0.99
Linear,core,8,32,0.79,0.36,1.28
Linear,core,8,64,0.82,0.37,1.29
Linear,core,8,128,1.11,0.68,1.59
Linear,core,8,256,1.14,0.70,1.62
Linear,core,8,512,1.24,0.69,1.81
Linear,core,8,1024,1.51,0.86,2.15
Linear,core,8,2048,2.00,1.12,2.85
Linear,core,8,4096,2.94,1.65,4.12
Linear,core,8,8192,4.37,2.52,6.13
Linear,core,8,16384,11.13,6.07,15.78
Linear,core,8,32768,18.28,10.04,25.46
Linear,core,8,65536,32.36,17.75,44.71
Linear,core,8,131072,60.18,33.58,82.52
Linear,core,8,262144,118.18,64.73,163.17
Linear,core,8,524288,222.84,125.29,307.98
Linear,core,8,1048576,408.07,200.69,575.70
Linear,core,9,1,1.72,0.64,2.26
Linear,core,9,2,1.25,0.40,1.73
Linear,core,9,4,1.07,0.33,1.50
Linear,core,9,8,0.99,0.33,1.35
Linear,core,9,16,1.01,0.32,1.41
Linear,core,9,32,1.14,0.39,1.64
Linear,core,9,64,1.14,0.37,1.65
Linear,core,9,128,1.43,0.74,1.84
Linear,core,9,256,1.46,0.79,1.86
Linear,core,9,512,1.53,0.73,2.07
Linear,core,9,1024,1.89,1.03,2.49
Linear,core,9,2048,2.38,1.40,3.18
Linear,core,9,4096,3.34,2.14,4.47
Linear,core,9,8192,4.86,3.26,6.62
Linear,core,9,16384,11.02,7.00,15.73
Linear,core,9,32768,18.15,12.09,24.79
Linear,core,9,65536,32.93,21.34,45.79
Linear,core,9,131072,62.03,39.26,87.35
Linear,core,9,262144,122.79,76.16,174.47
Linear,core,9,524288,238.98,151.54,337.92
Linear,core,9,1048576,456.69,281.77,646.60
Linear,core,10,1,1.48,0.68,1.97
Linear,core,10,2,1.09,0.49,1.42
Linear,core,10,4,0.91,0.38,1.22
Linear,core,10,8,0.82,0.34,1.09
Linear,core,10,16,0.82,0.33,1.11
Linear,core,10,32,1.06,0.38,1.57
Linear,core,10,64,1.02,0.36,1.49
Linear,core,10,128,1.30,0.72,1.71
Linear,core,10,256,1.30,0.74,1.67
Linear,core,10,512,1.42,0.73,1.91
Linear,core,10,1024,1.73,0.95,2.24
Linear,core,10,2048,2.21,1.31,2.87
Linear,core,10,4096,3.24,2.05,4.18
Linear,core,10,8192,4.74,3.18,6.11
Linear,core,10,16384,11.78,7.30,17.06
Linear,core,10,32768,20.74,12.29,29.55
Linear,core,10,65536,37.73,21.77,54.21
Linear,core,10,131072,70.46,39.95,101.16
Linear,core,10,262144,136.08,77.10,194.74
Linear,core,10,524288,265.15,154.11,376.42
Linear,core,10,1048576,523.47,300.58,750.47
Linear,core,11,1,1.36,0.75,1.97
Linear,core,11,2,1.10,0.59,1.56
Linear,core,11,4,0.87,0.45,1.28
Linear,core,11,8,0.77,0.40,1.14
Linear,core,11,16,0.77,0.40,1.15
Linear,core,11,32,0.94,0.47,1.38
Linear,core,11,64,0.91,0.43,1.38
Linear,core,11,128,1.26,0.76,1.74
Linear,core,11,256,1.27,0.80,1.68
Linear,core,11,512,1.37,0.75,1.92
Linear,core,11,1024,1.70,1.03,2.26
Linear,core,11,2048,2.21,1.36,2.91
Linear,core,11,4096,3.26,2.10,4.14
Linear,core,11,8192,4.85,3.24,6.11
Linear,core,11,16384,11.87,7.27,16.55
Linear,core,11,32768,21.11,12.11,28.64
Linear,core,11,65536,37.00,19.96,51.99
Linear,core,11,131072,71.68,39.39,99.69
Linear,core,11,262144,139.95,76.02,194.59
Linear,core,11,524288,275.08,152.13,383.72
Linear,core,11,1048576,531.74,289.66,747.81
Linear,core,12,1,1.42,0.66,2.18
Linear,core,12,2,1.10,0.48,1.70
Linear,core,12,4,0.91,0.39,1.41
Linear,core,12,8,0.85,0.35,1.32
Linear,core,12,16,0.84,0.36,1.31
Linear,core,12,32,1.01,0.42,1.55
Linear,core,12,64,0.98,0.38,1.55
Linear,core,12,128,1.34,0.74,1.87
Linear,core,12,256,1.36,0.77,1.87
Linear,core,12,512,1.47,0.75,2.07
Linear,core,12,1024,1.81,1.01,2.40
Linear,core,12,2048,2.40,1.34,3.18
Linear,core,12,4096,3.54,2.07,4.84
Linear,core,12,8192,5.27,3.22,7.30
Linear,core,12,16384,12.61,7.18,18.32
Linear,core,12,32768,21.72,12.01,30.49
Linear,core,12,65536,40.26,21.16,58.02
Linear,core,12,131072,71.86,36.67,103.13
Linear,core,12,262144,141.96,73.20,202.39
Linear,core,12,524288,287.41,148.98,413.51
Linear,core,12,1048576,561.59,288.91,815.10
Linear,core,13,1,1.27,0.45,2.10
Linear,core,13,2,0.86,0.25,1.50
Linear,core,13,4,0.76,0.22,1.30
Linear,core,13,8,0.75,0.22,1.27
Linear,core,13,16,0.74,0.24,1.27
Linear,core,13,32,0.91,0.29,1.46
Linear,core,13,64,0.88,0.26,1.44
Linear,core,13,128,1.23,0.66,1.76
Linear,core,13,256,1.28,0.68,1.81
Linear,core,13,512,1.34,0.72,2.03
Linear,core,13,1024,1.74,1.15,2.57
Linear,core,13,2048,2.32,1.58,3.41
Linear,core,13,4096,3.69,2.39,5.22
Linear,core,13,8192,5.65,3.57,8.23
Linear,core,13,16384,14.11,7.42,19.04
Linear,core,13,32768,24.06,12.21,32.29
Linear,core,13,65536,44.60,21.05,61.17
Linear,core,13,131072,83.48,38.97,113.93
Linear,core,13,262144,161.80,75.47,218.16
Linear,core,13,524288,315.08,150.80,424.96
Linear,core,13,1048576,545.92,218.14,769.71
Linear,core,14,1,1.18,0.44,2.19
Linear,core,14,2,0.90,0.29,1.69
Linear,core,14,4,0.76,0.22,1.42
Linear,core,14,8,0.74,0.20,1.38
Linear,core,14,16,0.73,0.20,1.36
Linear,core,14,32,0.94,0.26,1.63
Linear,core,14,64,0.90,0.23,1.58
Linear,core,14,128,1.34,0.64,1.98
Linear,core,14,256,1.38,0.70,2.05
Linear,core,14,512,1.49,0.72,2.34
Linear,core,14,1024,1.88,1.12,2.95
Linear,core,14,2048,2.53,1.58,3.99
Linear,core,14,4096,3.82,2.29,5.96
Linear,core,14,8192,5.89,3.43,9.25
Linear,core,14,16384,14.72,7.43,20.03
Linear,core,14,32768,25.41,12.18,35.09
Linear,core,14,65536,47.07,21.02,66.87
Linear,core,14,131072,91.97,39.43,131.05
Linear,core,14,262144,176.26,73.74,251.47
Linear,core,14,524288,342.70,147.61,491.95
Linear,core,14,1048576,593.91,230.60,844.51
Linear,core,15,1,1.20,0.54,2.29
Linear,core,15,2,0.88,0.26,1.65
Linear,core,15,4,0.77,0.22,1.44
Linear,core,15,8,0.75,0.21,1.40
Linear,core,15,16,0.75,0.23,1.40
Linear,core,15,32,0.96,0.28,1.63
Linear,core,15,64,0.93,0.26,1.59
Linear,core,15,128,1.38,0.65,2.00
Linear,core,15,256,1.41,0.71,2.03
Linear,core,15,512,1.52,0.73,2.36
Linear,core,15,1024,1.96,1.15,2.97
Linear,core,15,2048,2.62,1.58,4.00
Linear,core,15,4096,3.96,2.32,5.87
Linear,core,15,8192,6.17,3.46,9.17
Linear,core,15,16384,15.66,7.40,20.12
Linear,core,15,32768,27.33,11.91,36.24
Linear,core,15,65536,51.52,20.68,68.95
Linear,core,15,131072,94.69,37.41,126.01
Linear,core,15,262144,186.92,73.44,248.22
Linear,core,15,524288,368.07,148.91,488.50
Linear,core,15,1048576,647.18,249.19,860.80
Linear,core,16,1,1.66,0.86,2.57
Linear,core,16,2,1.24,0.71,1.93
Linear,core,16,4,1.11,0.64,1.70
Linear,core,16,8,1.09,0.65,1.65
Linear,core,16,16,1.11,0.64,1.69
Linear,core,16,32,1.40,0.70,2.35
Linear,core,16,64,1.34,0.69,2.15
Linear,core,16,128,1.91,1.21,2.93
Linear,core,16,256,1.96,1.24,3.02
Linear,core,16,512,2.08,1.24,3.36
Linear,core,16,1024,2.47,1.43,3.91
Linear,core,16,2048,3.18,1.84,5.08
Linear,core,16,4096,4.58,2.53,7.10
Linear,core,16,8192,6.99,3.69,10.85
Linear,core,16,16384,17.49,7.48,26.10
Linear,core,16,32768,29.59,11.84,43.84
Linear,core,16,65536,54.77,20.48,82.11
Linear,core,16,131072,105.06,38.76,159.06
Linear,core,16,262144,205.14,75.47,310.88
Linear,core,16,524288,400.40,150.96,608.97
Linear,core,16,1048576,674.64,223.50,1045.67
Linear,core,17,1,2.81,0.91,3.75
Linear,core,17,2,2.33,0.75,3.04
Linear,core,17,4,2.22,0.70,2.87
Linear,core,17,8,2.21,0.70,2.86
Linear,core,17,16,2.20,0.71,2.80
Linear,core,17,32,2.51,0.77,3.55
Linear,core,17,64,2.49,0.74,3.43
Linear,core,17,128,3.02,1.43,4.05
Linear,core,17,256,3.06,1.46,4.11
Linear,core,17,512,3.14,1.55,4.35
Linear,core,17,1024,3.60,1.98,4.90
Linear,core,17,2048,4.36,2.54,6.17
Linear,core,17,4096,5.88,3.80,8.36
Linear,core,17,8192,8.69,6.24,12.39
Linear,core,17,16384,19.25,10.95,28.24
Linear,core,17,32768,33.64,18.03,48.69
Linear,core,17,65536,63.61,32.26,92.73
Linear,core,17,131072,122.27,61.72,179.90
Linear,core,17,262144,238.25,118.02,352.66
Linear,core,17,524288,454.62,221.97,667.57
Linear,core,17,1048576,817.82,409.82,1212.93
Linear,core,18,1,2.78,1.03,3.69
Linear,core,18,2,2.34,0.84,3.13
Linear,core,18,4,2.24,0.83,2.96
Linear,core,18,8,2.24,0.83,2.97
Linear,core,18,16,2.22,0.89,2.91
Linear,core,18,32,2.51,0.92,3.56
Linear,core,18,64,2.49,0.87,3.49
Linear,core,18,128,2.97,1.46,4.02
Linear,core,18,256,2.99,1.48,4.05
Linear,core,18,512,3.14,1.61,4.37
Linear,core,18,1024,3.59,1.97,4.92
Linear,core,18,2048,4.38,2.58,6.14
Linear,core,18,4096,6.05,4.00,8.43
Linear,core,18,8192,9.08,6.44,12.76
Linear,core,18,16384,21.96,11.38,33.71
Linear,core,18,32768,37.63,19.20,56.76
Linear,core,18,65536,70.62,33.41,106.11
Linear,core,18,131072,135.10,61.50,203.66
Linear,core,18,262144,261.98,115.44,395.56
Linear,core,18,524288,501.83,223.92,766.04
Linear,core,18,1048576,896.43,413.43,1328.26
Linear,core,19,1,2.61,1.01,3.60
Linear,core,19,2,2.16,0.88,2.98
Linear,core,19,4,2.07,0.84,2.87
Linear,core,19,8,2.06,0.85,2.85
Linear,core,19,16,2.08,0.85,2.86
Linear,core,19,32,2.38,0.92,3.48
Linear,core,19,64,2.35,0.90,3.40
Linear,core,19,128,2.92,1.63,3.94
Linear,core,19,256,2.97,1.64,4.03
Linear,core,19,512,3.15,1.76,4.39
Linear,core,19,1024,3.61,2.13,4.89
Linear,core,19,2048,4.42,2.71,6.18
Linear,core,19,4096,6.25,4.06,8.61
Linear,core,19,8192,9.55,6.74,13.03
Linear,core,19,16384,23.35,11.32,33.80
Linear,core,19,32768,39.75,18.35,55.81
Linear,core,19,65536,74.91,32.45,105.27
Linear,core,19,131072,144.79,62.18,203.52
Linear,core,19,262144,280.80,115.42,394.98
Linear,core,19,524288,536.01,221.66,751.46
Linear,core,19,1048576,913.46,363.27,1290.17
Linear,core,20,1,2.54,0.97,3.62
Linear,core,20,2,2.19,0.83,3.12
Linear,core,20,4,2.05,0.76,2.99
Linear,core,20,8,2.07,0.79,2.98
Linear,core,20,16,2.08,0.87,2.97
Linear,core,20,32,2.33,0.85,3.54
Linear,core,20,64,2.30,0.82,3.45
Linear,core,20,128,2.90,1.53,4.02
Linear,core,20,256,2.93,1.58,4.08
Linear,core,20,512,3.11,1.66,4.39
Linear,core,20,1024,3.60,2.02,4.95
Linear,core,20,2048,4.44,2.61,6.22
Linear,core,20,4096,6.40,4.08,8.68
Linear,core,20,8192,9.37,6.41,12.54
Linear,core,20,16384,23.37,10.90,36.11
Linear,core,20,32768,42.36,18.69,63.51
Linear,core,20,65536,80.29,33.48,121.49
Linear,core,20,131072,154.07,60.04,235.37
Linear,core,20,262144,300.73,114.12,462.44
Linear,core,20,524288,562.92,217.64,864.84
Linear,core,20,1048576,985.44,415.78,1481.34
Linear,core,21,1,2.55,1.21,3.68
Linear,core,21,2,2.13,1.04,3.09
Linear,core,21,4,2.06,1.01,3.01
Linear,core,21,8,2.05,1.03,2.99
Linear,core,21,16,2.06,0.99,3.01
Linear,core,21,32,2.32,1.08,3.56
Linear,core,21,64,2.35,1.03,3.57
Linear,core,21,128,2.87,1.63,4.00
Linear,core,21,256,2.91,1.65,4.07
Linear,core,21,512,3.08,1.76,4.36
Linear,core,21,1024,3.63,2.20,4.95
Linear,core,21,2048,4.44,2.71,6.15
Linear,core,21,4096,6.43,4.26,8.53
Linear,core,21,8192,9.38,6.41,12.44
Linear,core,21,16384,23.21,10.96,34.95
Linear,core,21,32768,42.03,18.30,63.90
Linear,core,21,65536,79.24,32.35,122.77
Linear,core,21,131072,153.15,62.11,237.67
Linear,core,21,262144,298.38,116.99,465.96
Linear,core,21,524288,567.32,222.65,889.26
Linear,core,21,1048576,970.06,377.16,1510.09
Linear,core,22,1,2.39,1.00,3.75
Linear,core,22,2,2.08,0.90,3.25
Linear,core,22,4,1.97,0.85,3.09
Linear,core,22,8,1.97,0.84,3.08
Linear,core,22,16,1.96,0.86,2.98
Linear,core,22,32,2.24,0.92,3.53
Linear,core,22,64,2.22,0.92,3.51
Linear,core,22,128,2.86,1.58,4.01
Linear,core,22,256,2.90,1.56,4.01
Linear,core,22,512,3.10,1.74,4.37
Linear,core,22,1024,3.72,2.14,5.07
Linear,core,22,2048,4.58,2.71,6.28
Linear,core,22,4096,6.77,4.25,9.17
Linear,core,22,8192,9.71,6.39,13.23
Linear,core,22,16384,23.53,10.94,36.11
Linear,core,22,32768,43.09,18.48,66.74
Linear,core,22,65536,81.63,33.27,126.06
Linear,core,22,131072,156.07,59.98,242.87
Linear,core,22,262144,299.38,115.31,461.02
Linear,core,22,524288,575.19,216.89,892.96
Linear,core,22,1048576,1021.29,407.38,1543.98
Linear,core,23,1,2.16,0.90,3.36
Linear,core,23,2,1.87,0.77,2.99
Linear,core,23,4,1.83,0.75,2.96
Linear,core,23,8,1.85,0.77,2.98
Linear,core,23,16,1.85,0.78,2.93
Linear,core,23,32,2.15,0.85,3.45
Linear,core,23,64,2.11,0.81,3.39
Linear,core,23,128,2.89,1.57,4.02
Linear,core,23,256,2.96,1.60,4.07
Linear,core,23,512,3.14,1.72,4.41
Linear,core,23,1024,3.80,2.12,5.10
Linear,core,23,2048,4.67,2.65,6.31
Linear,core,23,4096,6.89,4.23,9.17
Linear,core,23,8192,10.19,6.53,13.36
Linear,core,23,16384,23.04,11.25,35.30
Linear,core,23,32768,40.73,18.59,59.44
Linear,core,23,65536,79.68,33.18,117.84
Linear,core,23,131072,156.54,61.65,236.07
Linear,core,23,262144,298.98,117.71,443.11
Linear,core,23,524288,574.86,224.75,856.92
Linear,core,23,1048576,976.16,325.54,1461.98
Linear,core,24,1,2.30,0.94,3.79
Linear,core,24,2,1.93,0.81,3.18
Linear,core,24,4,1.90,0.80,3.13
Linear,core,24,8,1.89,0.80,3.10
Linear,core,24,16,1.89,0.79,3.11
Linear,core,24,32,2.23,0.87,3.63
Linear,core,24,64,2.18,0.85,3.53
Linear,core,24,128,3.03,1.58,4.27
Linear,core,24,256,3.08,1.62,4.33
Linear,core,24,512,3.28,1.72,4.64
Linear,core,24,1024,3.97,2.15,5.46
Linear,core,24,2048,5.01,2.65,7.14
Linear,core,24,4096,7.06,4.27,9.89
Linear,core,24,8192,10.26,6.34,14.42
Linear,core,24,16384,25.02,11.34,38.31
Linear,core,24,32768,44.20,18.67,65.67
Linear,core,24,65536,84.65,33.18,127.54
Linear,core,24,131072,162.25,58.76,247.84
Linear,core,24,262144,310.73,112.66,478.74
Linear,core,24,524288,601.04,219.06,928.84
Linear,core,24,1048576,1064.79,370.22,1605.67
Linear,core,25,1,1.78,0.27,3.13
Linear,core,25,2,1.61,0.22,2.82
Linear,core,25,4,1.59,0.22,2.80
Linear,core,25,8,1.59,0.22,2.79
Linear,core,25,16,1.58,0.22,2.79
Linear,core,25,32,2.00,0.22,3.43
Linear,core,25,64,1.89,0.26,3.24
Linear,core,25,128,2.84,0.58,4.13
Linear,core,25,256,2.82,0.65,4.11
Linear,core,25,512,3.12,0.69,4.57
Linear,core,25,1024,3.90,1.07,5.50
Linear,core,25,2048,5.01,1.66,7.12
Linear,core,25,4096,7.20,3.07,10.02
Linear,core,25,8192,10.53,4.93,14.82
Linear,core,25,16384,23.81,9.61,36.07
Linear,core,25,32768,43.20,17.76,63.88
Linear,core,25,65536,82.79,32.11,129.08
Linear,core,25,131072,159.82,58.64,252.70
Linear,core,25,262144,305.13,110.05,473.75
Linear,core,25,524288,594.01,220.62,919.89
Linear,core,25,1048576,1055.43,443.47,1611.70
Linear,core,26,1,1.61,0.24,2.99
Linear,core,26,2,1.52,0.20,2.80
Linear,core,26,4,1.53,0.21,2.82
Linear,core,26,8,1.50,0.19,2.77
Linear,core,26,16,1.55,0.20,2.82
Linear,core,26,32,1.85,0.21,3.34
Linear,core,26,64,1.83,0.23,3.26
Linear,core,26,128,2.60,0.56,4.00
Linear,core,26,256,2.64,0.62,4.05
Linear,core,26,512,2.85,0.65,4.36
Linear,core,26,1024,3.61,1.00,5.24
Linear,core,26,2048,4.73,1.67,6.84
Linear,core,26,4096,6.87,2.82,9.66
Linear,core,26,8192,10.34,4.55,14.82
Linear,core,26,16384,24.78,9.79,37.27
Linear,core,26,32768,44.13,17.35,68.38
Linear,core,26,65536,72.33,26.56,114.94
Linear,core,26,131072,140.57,53.13,217.42
Linear,core,26,262144,291.73,105.17,453.27
Linear,core,26,524288,581.98,212.66,909.59
Linear,core,26,1048576,986.09,429.54,1482.29
Linear,core,27,1,1.63,0.26,3.15
Linear,core,27,2,1.51,0.21,2.95
Linear,core,27,4,1.51,0.20,2.95
Linear,core,27,8,1.50,0.20,2.93
Linear,core,27,16,1.51,0.20,2.94
Linear,core,27,32,1.80,0.23,3.42
Linear,core,27,64,1.83,0.24,3.40
Linear,core,27,128,2.55,0.64,4.08
Linear,core,27,256,2.64,0.70,4.16
Linear,core,27,512,2.83,0.68,4.48
Linear,core,27,1024,3.53,1.06,5.26
Linear,core,27,2048,4.69,1.71,6.81
Linear,core,27,4096,6.97,3.03,9.82
Linear,core,27,8192,10.63,5.05,14.86
Linear,core,27,16384,25.36,9.84,39.48
Linear,core,27,32768,44.39,17.77,68.33
Linear,core,27,65536,83.07,32.24,128.57
Linear,core,27,131072,160.84,59.34,248.33
Linear,core,27,262144,307.58,109.18,479.00
Linear,core,27,524288,591.55,214.90,921.80
Linear,core,27,1048576,1040.17,446.45,1568.42
Linear,core,28,1,1.58,0.24,3.15
Linear,core,28,2,1.51,0.20,3.04
Linear,core,28,4,1.50,0.19,3.03
Linear,core,28,8,1.51,0.19,3.04
Linear,core,28,16,1.54,0.22,3.02
Linear,core,28,32,1.82,0.22,3.57
Linear,core,28,64,1.88,0.22,3.59
Linear,core,28,128,2.55,0.62,4.17
Linear,core,28,256,2.63,0.72,4.23
Linear,core,28,512,2.83,0.73,4.55
Linear,core,28,1024,3.52,1.09,5.30
Linear,core,28,2048,4.72,1.93,6.83
Linear,core,28,4096,6.92,3.15,9.56
Linear,core,28,8192,10.59,5.08,14.58
Linear,core,28,16384,24.59,9.79,37.77
Linear,core,28,32768,43.27,17.49,65.36
Linear,core,28,65536,83.55,31.73,131.86
Linear,core,28,131072,162.76,59.18,255.45
Linear,core,28,262144,311.18,110.17,488.58
Linear,core,28,524288,610.39,217.00,945.70
Linear,core,28,1048576,1045.86,398.81,1595.06
Linear,core,29,1,1.51,0.23,3.27
Linear,core,29,2,1.48,0.21,3.22
Linear,core,29,4,1.49,0.21,3.22
Linear,core,29,8,1.48,0.20,3.21
Linear,core,29,16,1.50,0.21,3.22
Linear,core,29,32,1.75,0.23,3.69
Linear,core,29,64,1.84,0.25,3.69
Linear,core,29,128,2.55,0.80,4.33
Linear,core,29,256,2.69,0.90,4.43
Linear,core,29,512,2.99,0.95,4.96
Linear,core,29,1024,3.60,1.31,5.58
Linear,core,29,2048,4.73,2.11,6.83
Linear,core,29,4096,7.00,3.41,9.55
Linear,core,29,8192,10.49,5.16,14.40
Linear,core,29,16384,24.44,9.33,37.77
Linear,core,29,32768,44.37,17.22,68.21
Linear,core,29,65536,81.75,30.77,127.86
Linear,core,29,131072,161.37,57.57,248.52
Linear,core,29,262144,309.74,108.92,478.72
Linear,core,29,524288,609.96,217.90,945.13
Linear,core,29,1048576,1087.99,433.68,1628.27
Linear,core,30,1,1.49,0.21,3.35
Linear,core,30,2,1.49,0.22,3.35
Linear,core,30,4,1.48,0.20,3.35
Linear,core,30,8,1.49,0.22,3.34
Linear,core,30,16,1.51,0.21,3.34
Linear,core,30,32,1.78,0.24,3.87
Linear,core,30,64,1.84,0.24,3.79
Linear,core,30,128,2.65,0.80,4.55
Linear,core,30,256,2.74,0.89,4.56
Linear,core,30,512,3.09,0.96,5.18
Linear,core,30,1024,3.70,1.33,5.72
Linear,core,30,2048,4.89,2.01,7.65
Linear,core,30,4096,7.20,3.27,10.81
Linear,core,30,8192,11.02,5.23,16.35
Linear,core,30,16384,25.68,10.04,38.63
Linear,core,30,32768,44.77,17.51,68.48
Linear,core,30,65536,84.77,31.81,131.71
Linear,core,30,131072,163.09,57.11,247.56
Linear,core,30,262144,315.09,109.60,476.46
Linear,core,30,524288,600.12,214.24,914.19
Linear,core,30,1048576,1043.06,435.13,1519.88
Linear,core,31,1,1.59,0.22,3.61
Linear,core,31,2,1.54,0.20,3.51
Linear,core,31,4,1.54,0.20,3.52
Linear,core,31,8,1.53,0.19,3.50
Linear,core,31,16,1.54,0.19,3.51
Linear,core,31,32,1.88,0.23,4.15
Linear,core,31,64,1.95,0.22,4.05
Linear,core,31,128,2.69,0.78,4.75
