Algorithm,Allocation,Processes,MessageSize,Latency
Binomial,core,42,131072,157.47
Binomial,core,42,262144,264.94
Binomial,core,42,524288,467.26
Binomial,core,42,1048576,918.46
Binomial,core,43,1,2.96
Binomial,core,43,2,3.10
Binomial,core,43,4,3.25
Binomial,core,43,8,4.30
Binomial,core,43,16,3.91
Binomial,core,43,32,4.50
Binomial,core,43,64,5.14
Binomial,core,43,128,6.03
Binomial,core,43,256,7.26
Binomial,core,43,512,11.03
Binomial,core,43,1024,14.35
Binomial,core,43,2048,18.38
Binomial,core,43,4096,25.53
Binomial,core,43,8192,59.17
Binomial,core,43,16384,24.45
Binomial,core,43,32768,43.79
Binomial,core,43,65536,86.11
Binomial,core,43,131072,184.46
Binomial,core,43,262144,267.69
Binomial,core,43,524288,499.27
Binomial,core,43,1048576,973.53
Binomial,core,44,1,2.86
Binomial,core,44,2,3.03
Binomial,core,44,4,3.15
Binomial,core,44,8,4.49
Binomial,core,44,16,3.80
Binomial,core,44,32,4.40
Binomial,core,44,64,5.12
