Core_1,Core_2,Message_Size,Latency
16,20,1024,0.54
16,20,2048,0.75
16,20,4096,1.2
16,20,8192,2.04
16,20,16384,3.17
16,20,32768,5.03
16,20,65536,8.57
16,20,131072,15.31
16,20,262144,17.59
16,20,524288,33.06
16,20,1048576,67.51
16,21,1,0.19
16,21,2,0.19
16,21,4,0.19
16,21,8,0.19
16,21,16,0.19
16,21,32,0.23
16,21,64,0.23
16,21,128,0.32
16,21,256,0.35
16,21,512,0.43
16,21,1024,0.54
16,21,2048,0.75
16,21,4096,1.2
16,21,8192,2.02
16,21,16384,3.15
16,21,32768,4.93
16,21,65536,8.33
16,21,131072,14.83
16,21,262144,17.56
16,21,524288,32.65
16,21,1048576,69.09
16,22,1,0.21
16,22,2,0.2
16,22,4,0.2
16,22,8,0.2
16,22,16,0.19
16,22,32,0.24
16,22,64,0.23
16,22,128,0.32
16,22,256,0.36
16,22,512,0.43
16,22,1024,0.53
16,22,2048,0.74
16,22,4096,1.19
16,22,8192,2.0
16,22,16384,3.15
16,22,32768,4.91
16,22,65536,8.25
16,22,131072,14.71
16,22,262144,17.33
16,22,524288,32.38
16,22,1048576,66.17
16,23,1,0.23
16,23,2,0.23
16,23,4,0.23
16,23,8,0.22
16,23,16,0.21
16,23,32,0.24
16,23,64,0.23
16,23,128,0.33
16,23,256,0.37
16,23,512,0.43
16,23,1024,0.54
16,23,2048,0.75
16,23,4096,1.2
16,23,8192,2.02
16,23,16384,3.11
16,23,32768,4.93
16,23,65536,8.32
16,23,131072,14.79
16,23,262144,17.2
16,23,524288,32.5
16,23,1048576,67.38
17,18,1,0.2
17,18,2,0.2
17,18,4,0.2
17,18,8,0.2
17,18,16,0.2
17,18,32,0.24
17,18,64,0.23
17,18,128,0.33
17,18,256,0.37
17,18,512,0.44
17,18,1024,0.54
17,18,2048,0.75
17,18,4096,1.2
17,18,8192,2.02
17,18,16384,3.15
17,18,32768,4.94
17,18,65536,8.34
17,18,131072,14.85
17,18,262144,17.39
17,18,524288,32.51
17,18,1048576,66.75
17,19,1,0.19
17,19,2,0.19
17,19,4,0.19
17,19,8,0.19
17,19,16,0.19
17,19,32,0.23
17,19,64,0.23
17,19,128,0.33
17,19,256,0.36
17,19,512,0.43
17,19,1024,0.54
17,19,2048,0.75
17,19,4096,1.2
17,19,8192,2.03
17,19,16384,3.14
17,19,32768,4.95
17,19,65536,8.35
17,19,131072,14.87
17,19,262144,17.66
17,19,524288,32.93
17,19,1048576,67.63
17,20,1,0.19
17,20,2,0.19
17,20,4,0.19
17,20,8,0.19
17,20,16,0.19
17,20,32,0.23
17,20,64,0.23
17,20,128,0.32
17,20,256,0.36
17,20,512,0.43
17,20,1024,0.55
17,20,2048,0.75
17,20,4096,1.2
17,20,8192,2.03
17,20,16384,3.16
17,20,32768,4.96
17,20,65536,8.35
17,20,131072,14.86
17,20,262144,17.48
17,20,524288,32.51
17,20,1048576,66.69
17,21,1,0.19
17,21,2,0.19
17,21,4,0.19
17,21,8,0.19
17,21,16,0.19
17,21,32,0.23
17,21,64,0.22
17,21,128,0.33
17,21,256,0.37
17,21,512,0.43
17,21,1024,0.54
17,21,2048,0.75
17,21,4096,1.2
17,21,8192,2.02
17,21,16384,3.21
17,21,32768,4.94
17,21,65536,8.33
17,21,131072,14.79
17,21,262144,17.34
17,21,524288,32.43
17,21,1048576,68.92
17,22,1,0.22
17,22,2,0.2
17,22,4,0.2
17,22,8,0.19
17,22,16,0.19
17,22,32,0.23
17,22,64,0.23
17,22,128,0.31
17,22,256,0.36
17,22,512,0.42
17,22,1024,0.54
17,22,2048,0.74
17,22,4096,1.19
17,22,8192,2.02
17,22,16384,3.15
17,22,32768,5.07
17,22,65536,8.49
17,22,131072,15.1
17,22,262144,17.19
17,22,524288,32.16
17,22,1048576,67.18
17,23,1,0.2
17,23,2,0.2
17,23,4,0.19
17,23,8,0.19
17,23,16,0.19
17,23,32,0.23
17,23,64,0.23
17,23,128,0.32
17,23,256,0.36
17,23,512,0.43
17,23,1024,0.53
17,23,2048,0.74
17,23,4096,1.19
17,23,8192,2.01
17,23,16384,3.12
17,23,32768,4.91
17,23,65536,8.28
17,23,131072,14.69
17,23,262144,17.35
17,23,524288,32.48
17,23,1048576,67.35
18,19,1,0.22
18,19,2,0.2
18,19,4,0.2
18,19,8,0.2
18,19,16,0.2
18,19,32,0.24
18,19,64,0.23
18,19,128,0.34
18,19,256,0.38
18,19,512,0.44
18,19,1024,0.55
18,19,2048,0.76
18,19,4096,1.21
18,19,8192,2.04
18,19,16384,3.17
18,19,32768,5.01
18,19,65536,8.47
18,19,131072,15.12
18,19,262144,17.98
18,19,524288,33.26
18,19,1048576,70.2
18,20,1,0.2
18,20,2,0.2
18,20,4,0.2
18,20,8,0.19
18,20,16,0.19
18,20,32,0.24
18,20,64,0.24
18,20,128,0.34
18,20,256,0.37
18,20,512,0.44
18,20,1024,0.55
18,20,2048,0.76
18,20,4096,1.21
18,20,8192,2.04
18,20,16384,3.17
18,20,32768,4.99
18,20,65536,8.48
18,20,131072,15.11
18,20,262144,17.66
18,20,524288,32.95
18,20,1048576,68.65
18,21,1,0.25
18,21,2,0.24
18,21,4,0.23
18,21,8,0.23
18,21,16,0.23
18,21,32,0.26
18,21,64,0.25
18,21,128,0.36
18,21,256,0.39
18,21,512,0.45
18,21,1024,0.55
18,21,2048,0.76
18,21,4096,1.21
18,21,8192,2.03
18,21,16384,3.17
18,21,32768,4.97
18,21,65536,8.42
18,21,131072,15.01
18,21,262144,17.67
18,21,524288,33.15
18,21,1048576,69.62
18,22,1,0.25
18,22,2,0.24
18,22,4,0.23
18,22,8,0.22
18,22,16,0.21
18,22,32,0.25
18,22,64,0.24
18,22,128,0.32
18,22,256,0.36
18,22,512,0.43
18,22,1024,0.53
18,22,2048,0.74
18,22,4096,1.19
18,22,8192,2.03
18,22,16384,3.14
18,22,32768,4.93
18,22,65536,8.34
18,22,131072,14.87
18,22,262144,17.51
18,22,524288,32.63
18,22,1048576,67.74
18,23,1,0.21
18,23,2,0.2
18,23,4,0.2
18,23,8,0.2
18,23,16,0.2
18,23,32,0.24
18,23,64,0.23
18,23,128,0.31
18,23,256,0.34
18,23,512,0.41
18,23,1024,0.54
18,23,2048,0.75
18,23,4096,1.2
18,23,8192,2.04
18,23,16384,3.18
18,23,32768,5.08
18,23,65536,8.62
18,23,131072,15.34
18,23,262144,17.59
18,23,524288,32.84
18,23,1048576,67.61
19,20,1,0.2
19,20,2,0.2
19,20,4,0.19
19,20,8,0.19
19,20,16,0.19
19,20,32,0.24
19,20,64,0.23
19,20,128,0.34
19,20,256,0.39
19,20,512,0.45
19,20,1024,0.55
19,20,2048,0.76
19,20,4096,1.21
19,20,8192,2.05
19,20,16384,3.16
19,20,32768,5.01
19,20,65536,8.52
19,20,131072,15.1
19,20,262144,17.88
19,20,524288,33.68
19,20,1048576,70.1
19,21,1,0.21
19,21,2,0.21
19,21,4,0.21
19,21,8,0.21
19,21,16,0.2
19,21,32,0.25
19,21,64,0.24
19,21,128,0.33
19,21,256,0.37
19,21,512,0.42
19,21,1024,0.54
19,21,2048,0.76
19,21,4096,1.21
19,21,8192,2.04
19,21,16384,3.16
19,21,32768,5.0
19,21,65536,8.51
19,21,131072,15.13
19,21,262144,17.75
19,21,524288,33.32
19,21,1048576,68.76
19,22,1,0.2
19,22,2,0.19
19,22,4,0.19
19,22,8,0.19
19,22,16,0.19
19,22,32,0.23
19,22,64,0.23
19,22,128,0.32
19,22,256,0.36
19,22,512,0.42
19,22,1024,0.54
19,22,2048,0.75
19,22,4096,1.2
19,22,8192,2.03
19,22,16384,3.15
19,22,32768,4.96
19,22,65536,8.39
19,22,131072,14.94
19,22,262144,17.64
19,22,524288,33.06
19,22,1048576,68.2
19,23,1,0.19
19,23,2,0.19
19,23,4,0.19
19,23,8,0.19
19,23,16,0.19
19,23,32,0.24
19,23,64,0.23
19,23,128,0.33
19,23,256,0.38
19,23,512,0.44
19,23,1024,0.54
19,23,2048,0.75
19,23,4096,1.2
19,23,8192,2.03
19,23,16384,3.16
19,23,32768,4.96
19,23,65536,8.39
19,23,131072,14.94
19,23,262144,17.57
19,23,524288,32.82
19,23,1048576,66.94
20,21,1,0.19
20,21,2,0.19
20,21,4,0.19
20,21,8,0.19
20,21,16,0.19
20,21,32,0.23
20,21,64,0.23
20,21,128,0.33
20,21,256,0.37
20,21,512,0.43
20,21,1024,0.54
20,21,2048,0.75
20,21,4096,1.2
20,21,8192,2.03
20,21,16384,3.16
20,21,32768,4.97
20,21,65536,8.39
20,21,131072,14.99
20,21,262144,17.73
20,21,524288,32.87
20,21,1048576,68.79
20,22,1,0.19
20,22,2,0.19
20,22,4,0.19
20,22,8,0.19
20,22,16,0.19
20,22,32,0.23
20,22,64,0.23
20,22,128,0.32
20,22,256,0.37
20,22,512,0.45
20,22,1024,0.54
20,22,2048,0.75
20,22,4096,1.2
20,22,8192,2.03
20,22,16384,3.15
20,22,32768,4.95
20,22,65536,8.32
20,22,131072,14.85
20,22,262144,17.45
20,22,524288,32.61
20,22,1048576,69.03
20,23,1,0.19
20,23,2,0.19
20,23,4,0.19
20,23,8,0.19
20,23,16,0.19
20,23,32,0.23
20,23,64,0.22
20,23,128,0.32
20,23,256,0.36
20,23,512,0.43
20,23,1024,0.54
20,23,2048,0.75
20,23,4096,1.2
20,23,8192,2.02
20,23,16384,3.22
20,23,32768,4.94
20,23,65536,8.34
20,23,131072,14.87
20,23,262144,17.54
20,23,524288,32.62
20,23,1048576,67.2
21,22,1,0.19
21,22,2,0.19
21,22,4,0.19
21,22,8,0.19
21,22,16,0.19
21,22,32,0.23
21,22,64,0.23
21,22,128,0.33
21,22,256,0.37
21,22,512,0.42
21,22,1024,0.53
21,22,2048,0.75
21,22,4096,1.19
21,22,8192,2.02
21,22,16384,3.13
21,22,32768,4.93
21,22,65536,8.31
21,22,131072,14.78
21,22,262144,17.59
21,22,524288,32.79
21,22,1048576,69.44
21,23,1,0.21
21,23,2,0.2
21,23,4,0.2
21,23,8,0.2
21,23,16,0.19
21,23,32,0.23
21,23,64,0.23
21,23,128,0.34
21,23,256,0.38
21,23,512,0.43
21,23,1024,0.54
21,23,2048,0.75
21,23,4096,1.2
21,23,8192,2.03
21,23,16384,3.14
21,23,32768,4.96
21,23,65536,8.34
21,23,131072,14.88
21,23,262144,17.29
21,23,524288,32.63
21,23,1048576,68.43
22,23,1,0.21
22,23,2,0.2
22,23,4,0.2
22,23,8,0.2
22,23,16,0.19
22,23,32,0.24
22,23,64,0.23
22,23,128,0.32
22,23,256,0.36
22,23,512,0.41
22,23,1024,0.54
22,23,2048,0.74
22,23,4096,1.19
22,23,8192,2.0
22,23,16384,3.11
22,23,32768,4.91
22,23,65536,8.27
22,23,131072,14.75
22,23,262144,17.37
22,23,524288,32.33
22,23,1048576,67.04
